opportunity_id,sales_agent,product,account,deal_outcome,engage_date,close_date,deal_duration,deal_duration_bucket_month,close_value,price_adjustment_pct
TWGFQS8L,Darcel Schlecht,GTX Plus Basic,Cancity,Lost,2017-10-02,2017-10-12,10,0-1,0.0,0.0
MRPSU52W,Darcel Schlecht,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-10-02,2017-10-09,7,0-1,0.0,0.0
UKXRWZ3P,Darcel Schlecht,GTX Plus Pro,Codehow,Won,2017-10-02,2017-10-04,2,0-1,5263.0,-0.039948923750456035
C5XXGXUE,Darcel Schlecht,GTX Pro,Toughzap,Won,2017-10-02,2017-10-09,7,0-1,4201.0,-0.12860402406139804
2IYQ5ALK,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-10-02,2017-10-07,5,0-1,0.0,0.0
K4GL9NDX,Jonathan Berthelot,GTX Plus Basic,Dambase,Lost,2017-10-02,2017-12-17,76,3-4,0.0,0.0
OFKWBRP7,Jonathan Berthelot,GTX Plus Basic,Dontechi,Lost,2017-10-02,2017-10-10,8,0-1,0.0,0.0
1AGL4X1J,Jonathan Berthelot,GTX Plus Basic,Isdom,Lost,2017-10-02,2017-12-18,77,3-4,0.0,0.0
TSU40NIZ,Kami Bicknell,GTX Pro,Groovestreet,Lost,2017-10-02,2017-10-04,2,0-1,0.0,0.0
VSN0PA06,Kami Bicknell,GTX Plus Basic,Sunnamplex,Won,2017-10-02,2017-10-03,1,0-1,1048.0,-0.043795620437956206
FQODPHUL,Kary Hendrixson,GTX Basic,Hatfan,Won,2017-10-02,2017-11-04,33,2,631.0,0.14727272727272728
KRUY5G5I,Lajuana Vencill,MG Advanced,Hottechi,Lost,2017-10-02,2017-10-13,11,0-1,0.0,0.0
SCYV3JPO,Lajuana Vencill,GTX Basic,Betatech,Won,2017-10-02,2017-10-12,10,0-1,536.0,-0.025454545454545455
T91ZAQRH,Lajuana Vencill,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-10-02,2017-12-18,77,3-4,1127.0,0.028284671532846715
R293SULP,Marty Freudenburg,GTX Plus Basic,Ron-tech,Lost,2017-10-02,2017-10-04,2,0-1,0.0,0.0
UDKH3AM0,Marty Freudenburg,MG Special,Cancity,Won,2017-10-02,2017-10-09,7,0-1,56.0,0.01818181818181818
I4T9W7NQ,Maureen Marcano,GTX Basic,Hottechi,Lost,2017-10-02,2017-12-15,74,3-4,0.0,0.0
H4ZSZQ9V,Reed Clapper,GTX Pro,Bluth Company,Won,2017-10-02,2017-10-10,8,0-1,4186.0,-0.13171541174030285
2GQAAHG6,Reed Clapper,MG Advanced,Konex,Won,2017-10-02,2017-10-12,10,0-1,3670.0,0.0816386678455644
7OGPA4I3,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-10-02,2017-10-12,10,0-1,3482.0,0.026230474506336577
54XJLU62,Rosie Papadopoulos,GTX Plus Basic,Gekko & Co,Lost,2017-10-02,2017-10-12,10,0-1,0.0,0.0
XSSK506P,Versie Hillebrand,MG Special,Funholding,Lost,2017-10-02,2017-10-04,2,0-1,0.0,0.0
AJKE7ACY,Violet Mclelland,MG Special,Kinnamplus,Won,2017-10-02,2017-10-11,9,0-1,50.0,-0.09090909090909091
JPPLGVUS,Violet Mclelland,MG Advanced,Massive Dynamic,Won,2017-10-02,2017-12-31,90,3-4,3629.0,0.06955496610669025
O7B3XCKF,Zane Levy,GTX Basic,Hottechi,Lost,2017-10-02,2017-10-03,1,0-1,0.0,0.0
5A7S6Z6P,Zane Levy,GTX Pro,Groovestreet,Lost,2017-10-02,2017-10-11,9,0-1,0.0,0.0
OOB372R5,Zane Levy,GTX Basic,Condax,Won,2017-10-02,2017-10-12,10,0-1,544.0,-0.01090909090909091
L67B6CU2,Anna Snelling,GTX Plus Pro,Rundofase,Lost,2017-10-03,2017-10-09,6,0-1,0.0,0.0
6V0QV9CU,Cecily Lampkin,MG Advanced,Stanredtax,Won,2017-10-03,2017-10-10,7,0-1,3415.0,0.006483937518420277
0MXZ36G7,Corliss Cosme,GTX Basic,Bubba Gump,Won,2017-10-03,2017-10-04,1,0-1,616.0,0.12
LMCHDMJX,Daniell Hammack,GTX Plus Basic,Donware,Won,2017-10-03,2017-10-08,5,0-1,1050.0,-0.041970802919708027
4HBU57OV,Darcel Schlecht,MG Special,Toughzap,Won,2017-10-03,2017-10-10,7,0-1,58.0,0.05454545454545454
AOIM2Y7M,Donn Cantrell,MG Advanced,Zotware,Won,2017-10-03,2017-10-05,2,0-1,3858.0,0.13704686118479223
5KC100IN,Elease Gluck,MG Special,Condax,Lost,2017-10-03,2017-10-13,10,0-1,0.0,0.0
OOFWSKFF,Gladys Colclough,GTX Basic,Hottechi,Lost,2017-10-03,2017-10-04,1,0-1,0.0,0.0
LV7HHGM4,Gladys Colclough,GTX Plus Pro,Funholding,Lost,2017-10-03,2017-10-05,2,0-1,0.0,0.0
HBZEI375,Gladys Colclough,MG Advanced,Ron-tech,Lost,2017-10-03,2017-10-10,7,0-1,0.0,0.0
GRQZZNQB,Gladys Colclough,MG Advanced,Inity,Won,2017-10-03,2017-11-08,36,2,3207.0,-0.05481874447391689
1D8XLZQ8,Hayden Neloms,MG Advanced,Konex,Won,2017-10-03,2017-11-21,49,2,3795.0,0.1184792219274978
CAX04DY1,Jonathan Berthelot,MG Special,Rundofase,Lost,2017-10-03,2017-11-16,44,2,0.0,0.0
ZVEH26GP,Kami Bicknell,GTX Plus Basic,J-Texon,Won,2017-10-03,2017-10-08,5,0-1,1028.0,-0.06204379562043796
G7QR0SCP,Kami Bicknell,MG Special,Doncon,Won,2017-10-03,2017-10-15,12,0-1,64.0,0.16363636363636364
DUOS7AO8,Marty Freudenburg,GTX Pro,Rangreen,Lost,2017-10-03,2017-11-24,52,2,0.0,0.0
CCCQGBSY,Reed Clapper,GTX Plus Basic,Bluth Company,Won,2017-10-03,2017-12-09,67,3-4,1284.0,0.17153284671532848
C5Z2806X,Reed Clapper,GTX Pro,Iselectrics,Won,2017-10-03,2017-12-28,86,3-4,5044.0,0.046255963493051236
2CY7OS6A,Rosalina Dieter,MG Special,Y-corporation,Lost,2017-10-03,2017-10-06,3,0-1,0.0,0.0
FZKX09GE,Versie Hillebrand,MG Advanced,Rangreen,Won,2017-10-03,2017-10-09,6,0-1,3254.0,-0.04096669613910993
R2PBFVU7,Vicki Laflamme,GTX Pro,Hottechi,Lost,2017-10-03,2017-10-08,5,0-1,0.0,0.0
D4SJ5G2G,Violet Mclelland,MG Special,Xx-zobam,Lost,2017-10-03,2017-12-23,81,3-4,0.0,0.0
N2ESTUQT,Wilburn Farren,GTX Pro,Vehement Capital Partners,Won,2017-10-03,2017-10-10,7,0-1,5127.0,0.06347230864965775
3QSM7X3W,Zane Levy,GTX Pro,Green-Plus,Won,2017-10-03,2017-11-06,34,2,4194.0,-0.13005600497822029
UG4BHJRQ,Zane Levy,GTX Pro,Singletechno,Won,2017-10-03,2017-10-11,8,0-1,4105.0,-0.14851690520638872
NMF60XWK,Anna Snelling,MG Special,Cancity,Lost,2017-10-04,2017-10-13,9,0-1,0.0,0.0
L6WEVHEN,Anna Snelling,MG Special,Gogozoom,Won,2017-10-04,2017-12-16,73,3-4,59.0,0.07272727272727272
EYWXCFXJ,Boris Faz,GTX Plus Pro,Bluth Company,Lost,2017-10-04,2017-11-01,28,0-1,0.0,0.0
QC9B7V93,Boris Faz,MG Advanced,Acme Corporation,Lost,2017-10-04,2017-10-11,7,0-1,0.0,0.0
CPVW06O2,Boris Faz,MG Special,Bubba Gump,Won,2017-10-04,2017-10-11,7,0-1,54.0,-0.01818181818181818
2KNVLXA4,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-10-04,2017-10-14,10,0-1,5989.0,0.09248449470995987
YI8JSLKX,Daniell Hammack,GTX Pro,Silis,Lost,2017-10-04,2017-10-15,11,0-1,0.0,0.0
E4O6XJ9E,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-10-04,2017-10-12,8,0-1,0.0,0.0
L7TT9ZL4,Darcel Schlecht,GTX Plus Pro,Finhigh,Won,2017-10-04,2017-12-21,78,3-4,4735.0,-0.13626413717621305
JD6WHH6G,Darcel Schlecht,GTX Pro,Rangreen,Won,2017-10-04,2017-10-10,6,0-1,5055.0,0.04853764779091475
93OFIHMF,James Ascencio,GTX Plus Pro,Fasehatice,Won,2017-10-04,2017-12-05,62,3-4,4527.0,-0.17420649398029917
9E7VMZ1J,Jonathan Berthelot,GTX Basic,Dambase,Lost,2017-10-04,2017-12-23,80,3-4,0.0,0.0
BUNGSHKB,Jonathan Berthelot,GTX Pro,Scottech,Lost,2017-10-04,2017-10-15,11,0-1,0.0,0.0
MK2YTCZN,Jonathan Berthelot,MG Special,Inity,Won,2017-10-04,2017-10-06,2,0-1,58.0,0.05454545454545454
MZTB3C70,Kary Hendrixson,GTX Basic,J-Texon,Lost,2017-10-04,2017-11-17,44,2,0.0,0.0
LHG76MIU,Markita Hansen,MG Special,Rantouch,Won,2017-10-04,2017-12-03,60,2,62.0,0.12727272727272726
SGAJAIP9,Maureen Marcano,GTX Pro,Blackzim,Won,2017-10-04,2017-12-20,77,3-4,5026.0,0.042522298278365483
UZ9SEIZ9,Vicki Laflamme,MG Special,Nam-zim,Lost,2017-10-04,2017-10-13,9,0-1,0.0,0.0
KDY5FEUO,Vicki Laflamme,GTX Basic,Y-corporation,Won,2017-10-04,2017-12-20,77,3-4,496.0,-0.09818181818181818
ZRMZJVWK,Zane Levy,GTX Pro,Plusstrip,Won,2017-10-04,2017-12-28,85,3-4,5491.0,0.138975316324414
JAG873Y3,Anna Snelling,MG Special,Hottechi,Lost,2017-10-05,2017-10-12,7,0-1,0.0,0.0
WQTR95J3,Cecily Lampkin,GTX Basic,Stanredtax,Won,2017-10-05,2017-10-11,6,0-1,622.0,0.13090909090909092
1FHY3UGF,Corliss Cosme,GTX Pro,Zotware,Lost,2017-10-05,2017-10-13,8,0-1,0.0,0.0
B9KFRY53,Darcel Schlecht,GTX Plus Basic,Rangreen,Won,2017-10-05,2017-10-10,5,0-1,1132.0,0.032846715328467155
ZRCY8P4P,Darcel Schlecht,GTX Plus Pro,Condax,Won,2017-10-05,2017-12-14,70,3-4,5422.0,-0.010944910616563297
M3RME16Q,Darcel Schlecht,GTX Pro,Inity,Won,2017-10-05,2017-10-14,9,0-1,5170.0,0.07239161999585149
YPRHMUIB,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-10-05,2017-12-22,78,3-4,5009.0,0.038996058908940055
HM4ZINFJ,Donn Cantrell,MG Advanced,Zathunicon,Lost,2017-10-05,2017-10-10,5,0-1,0.0,0.0
6WIQG92N,Elease Gluck,GTK 500,Konex,Lost,2017-10-05,2017-10-18,13,0-1,0.0,0.0
3JMB4J8E,Garret Kinder,GTX Plus Pro,Acme Corporation,Won,2017-10-05,2017-10-07,2,0-1,5331.0,-0.027544691718350965
FTZ4VYH4,Hayden Neloms,MG Advanced,Scotfind,Lost,2017-10-05,2017-12-13,69,3-4,0.0,0.0
GEJKKFOL,James Ascencio,GTX Basic,Groovestreet,Lost,2017-10-05,2017-10-10,5,0-1,0.0,0.0
UYWQ5N0R,James Ascencio,GTX Pro,Labdrill,Lost,2017-10-05,2017-11-23,49,2,0.0,0.0
NDAFT4KV,James Ascencio,GTX Plus Basic,Hatfan,Won,2017-10-05,2017-10-18,13,0-1,1132.0,0.032846715328467155
BO1GBSM0,James Ascencio,GTX Plus Pro,Blackzim,Won,2017-10-05,2017-10-11,6,0-1,5004.0,-0.08719445457862095
FSVEMKSG,Jonathan Berthelot,GTX Basic,Inity,Won,2017-10-05,2017-10-10,5,0-1,556.0,0.01090909090909091
V0XQVHQV,Jonathan Berthelot,MG Special,Gogozoom,Won,2017-10-05,2017-10-12,7,0-1,53.0,-0.03636363636363636
TFZMFOH9,Kami Bicknell,GTX Pro,Finjob,Won,2017-10-05,2017-11-24,50,2,4362.0,-0.09520846297448662
8T9ANK4E,Marty Freudenburg,GTX Basic,Warephase,Won,2017-10-05,2017-12-24,80,3-4,550.0,0.0
76WXMI88,Moses Frase,MG Special,Stanredtax,Won,2017-10-05,2017-12-28,84,3-4,50.0,-0.09090909090909091
ZH8XR8YT,Niesha Huffines,GTX Plus Basic,Dontechi,Lost,2017-10-05,2017-10-13,8,0-1,0.0,0.0
PR9HQKA7,Niesha Huffines,GTX Plus Basic,Dontechi,Lost,2017-10-05,2017-10-15,10,0-1,0.0,0.0
NMHDWGNT,Niesha Huffines,GTX Pro,Funholding,Lost,2017-10-05,2017-10-15,10,0-1,0.0,0.0
WX3CPDYD,Reed Clapper,GTX Pro,Gekko & Co,Won,2017-10-05,2017-12-31,87,3-4,4651.0,-0.0352623936942543
3DF5FIAM,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-10-05,2017-12-17,73,3-4,3285.0,-0.03183023872679045
018KKT5I,Rosalina Dieter,GTX Basic,Faxquote,Lost,2017-10-05,2017-10-11,6,0-1,0.0,0.0
9AOPLD0O,Rosie Papadopoulos,MG Advanced,Umbrella Corporation,Won,2017-10-05,2017-10-11,6,0-1,3002.0,-0.11523725316828765
J54XWY0O,Versie Hillebrand,GTX Basic,Betatech,Lost,2017-10-05,2017-10-16,11,0-1,0.0,0.0
FJEL0TDN,Versie Hillebrand,MG Special,Conecom,Won,2017-10-05,2017-10-07,2,0-1,58.0,0.05454545454545454
I5JTM3EK,Vicki Laflamme,MG Special,Zoomit,Lost,2017-10-05,2017-10-08,3,0-1,0.0,0.0
3Q5R6HAY,Vicki Laflamme,MG Advanced,Doncon,Won,2017-10-05,2017-10-08,3,0-1,3435.0,0.01237842617152962
VOEOU1U6,Zane Levy,MG Special,Xx-holding,Lost,2017-10-05,2017-10-07,2,0-1,0.0,0.0
52IHI8JD,Anna Snelling,MG Special,Funholding,Lost,2017-10-06,2017-11-24,49,2,0.0,0.0
7QPQ40X9,Anna Snelling,MG Advanced,Ron-tech,Lost,2017-10-06,2017-10-08,2,0-1,0.0,0.0
KFZ37330,Boris Faz,GTX Basic,Konex,Won,2017-10-06,2017-12-14,69,3-4,492.0,-0.10545454545454545
T64JVA4T,Boris Faz,GTX Pro,Xx-zobam,Won,2017-10-06,2017-10-07,1,0-1,4401.0,-0.08711885500933417
Y5C1Q7UR,Cassey Cress,MG Special,Zathunicon,Won,2017-10-06,2017-12-26,81,3-4,50.0,-0.09090909090909091
VN0XOAB6,Cassey Cress,MG Advanced,Bubba Gump,Won,2017-10-06,2017-11-12,37,2,3333.0,-0.01768346595932803
MVZG0BSG,Corliss Cosme,GTX Plus Basic,Donware,Won,2017-10-06,2017-10-16,10,0-1,1095.0,-0.0009124087591240876
EM1W738H,Darcel Schlecht,GTX Plus Pro,Dambase,Won,2017-10-06,2017-11-22,47,2,5595.0,0.020612914994527543
13WLN2MJ,Darcel Schlecht,GTX Pro,Finhigh,Won,2017-10-06,2017-10-08,2,0-1,4461.0,-0.07467330429371499
M4NNI01I,Donn Cantrell,GTX Plus Basic,Yearin,Lost,2017-10-06,2017-10-16,10,0-1,0.0,0.0
U3FTUG3T,Gladys Colclough,GTX Basic,Streethex,Won,2017-10-06,2017-11-20,45,2,415.0,-0.24545454545454545
RS13M1ZP,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-10-06,2017-10-08,2,0-1,3212.0,-0.05334512231063955
10B65ZN9,James Ascencio,GTX Basic,Groovestreet,Won,2017-10-06,2017-12-31,86,3-4,457.0,-0.1690909090909091
V4YBVSJ4,Jonathan Berthelot,GTX Plus Basic,Condax,Lost,2017-10-06,2017-10-17,11,0-1,0.0,0.0
LVMPJ8JN,Jonathan Berthelot,GTX Basic,Codehow,Won,2017-10-06,2017-12-31,86,3-4,546.0,-0.007272727272727273
OV0LOPAA,Lajuana Vencill,GTX Plus Basic,Statholdings,Lost,2017-10-06,2017-10-12,6,0-1,0.0,0.0
0ISX53T3,Lajuana Vencill,GTX Basic,Globex Corporation,Won,2017-10-06,2017-12-21,76,3-4,453.0,-0.17636363636363636
KL8PCQXC,Markita Hansen,GTX Pro,Hatfan,Lost,2017-10-06,2017-10-15,9,0-1,0.0,0.0
Q4KZSJ6Q,Moses Frase,GTX Basic,Dambase,Won,2017-10-06,2017-10-07,1,0-1,510.0,-0.07272727272727272
1IABHXOP,Moses Frase,GTX Basic,Gogozoom,Won,2017-10-06,2017-10-14,8,0-1,552.0,0.0036363636363636364
2RE0MZGV,Reed Clapper,MG Advanced,Zencorporation,Won,2017-10-06,2017-10-07,1,0-1,3203.0,-0.055997642204538754
JLKLRCFZ,Rosie Papadopoulos,GTX Plus Pro,The New York Inquirer,Won,2017-10-06,2017-10-14,8,0-1,6228.0,0.13608172199927035
2X9KWWCP,Versie Hillebrand,MG Special,Dambase,Won,2017-10-06,2017-10-11,5,0-1,59.0,0.07272727272727272
IF2BUC3Q,Wilburn Farren,GTX Pro,Mathtouch,Lost,2017-10-06,2017-10-08,2,0-1,0.0,0.0
GU4HXZ55,Zane Levy,GTX Plus Basic,Condax,Won,2017-10-06,2017-12-23,78,3-4,1129.0,0.030109489051094892
JQK0EF45,Anna Snelling,GTX Plus Pro,Streethex,Won,2017-10-07,2017-10-13,6,0-1,5349.0,-0.02426121853338198
YUUD6GIT,Boris Faz,GTX Plus Basic,Umbrella Corporation,Won,2017-10-07,2017-11-19,43,2,1148.0,0.04744525547445255
FBDZ4LCK,Cassey Cress,GTX Basic,Zotware,Lost,2017-10-07,2017-10-08,1,0-1,0.0,0.0
SQMPV6L6,Cecily Lampkin,MG Special,Toughzap,Won,2017-10-07,2017-10-19,12,0-1,52.0,-0.05454545454545454
N9ZBEJFI,Cecily Lampkin,MG Advanced,Finhigh,Won,2017-10-07,2017-12-28,82,3-4,3253.0,-0.0412614205717654
EKXXH9IK,Daniell Hammack,GTX Plus Basic,Gekko & Co,Won,2017-10-07,2017-11-04,28,0-1,1267.0,0.15602189781021897
OC6ZMTK5,Daniell Hammack,GTX Plus Basic,Initech,Won,2017-10-07,2017-10-13,6,0-1,1096.0,0.0
M57LZE5F,Darcel Schlecht,MG Advanced,Hottechi,Lost,2017-10-07,2017-12-23,77,3-4,0.0,0.0
1XO519P4,Darcel Schlecht,MG Special,Genco Pura Olive Oil Company,Won,2017-10-07,2017-12-30,84,3-4,54.0,-0.01818181818181818
UBWO7HIV,Hayden Neloms,MG Advanced,Green-Plus,Won,2017-10-07,2017-12-13,67,3-4,3293.0,-0.029472443265546714
00X8VEYH,Jonathan Berthelot,GTX Pro,Rundofase,Won,2017-10-07,2017-12-22,76,3-4,4404.0,-0.0864965774735532
ZJ11PBUV,Jonathan Berthelot,GTX Pro,Zumgoity,Won,2017-10-07,2017-10-09,2,0-1,5212.0,0.0811035054967849
GJX7YGIF,Kami Bicknell,GTX Basic,Plexzap,Lost,2017-10-07,2017-11-25,49,2,0.0,0.0
MF6S92GQ,Kary Hendrixson,GTX Basic,Dalttechnology,Won,2017-10-07,2017-12-08,62,3-4,488.0,-0.11272727272727273
KTZDTM8W,Lajuana Vencill,GTX Basic,Globex Corporation,Won,2017-10-07,2017-10-13,6,0-1,594.0,0.08
SH0S5N6U,Markita Hansen,GTX Basic,Singletechno,Won,2017-10-07,2017-12-30,84,3-4,464.0,-0.15636363636363637
M3306MKK,Markita Hansen,MG Special,Cheers,Won,2017-10-07,2017-12-13,67,3-4,53.0,-0.03636363636363636
5H27L6YI,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2017-10-07,2017-10-15,8,0-1,0.0,0.0
FCEJCRKY,Marty Freudenburg,GTX Basic,Streethex,Won,2017-10-07,2017-10-08,1,0-1,661.0,0.2018181818181818
FTVBHHFC,Marty Freudenburg,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-10-07,2017-10-14,7,0-1,1240.0,0.13138686131386862
CXE6ORIJ,Marty Freudenburg,MG Advanced,Isdom,Won,2017-10-07,2017-12-20,74,3-4,2763.0,-0.1856763925729443
QFIEJY21,Maureen Marcano,GTX Basic,Condax,Won,2017-10-07,2017-12-05,59,2,610.0,0.10909090909090909
4OUTIJAR,Maureen Marcano,MG Special,Hatfan,Won,2017-10-07,2017-12-14,68,3-4,59.0,0.07272727272727272
R19OP4QL,Moses Frase,GTX Basic,Rangreen,Won,2017-10-07,2017-10-19,12,0-1,577.0,0.04909090909090909
UU7QH2WX,Rosalina Dieter,MG Special,Kan-code,Lost,2017-10-07,2017-10-15,8,0-1,0.0,0.0
O7WVUMZ5,Vicki Laflamme,GTX Plus Basic,Finjob,Won,2017-10-07,2017-10-09,2,0-1,1139.0,0.03923357664233577
NRMFYPAD,Anna Snelling,GTX Plus Pro,Treequote,Won,2017-10-08,2017-12-30,83,3-4,6038.0,0.10142283838015323
63HMAJCZ,Boris Faz,GTX Pro,Umbrella Corporation,Won,2017-10-08,2017-10-14,6,0-1,4605.0,-0.044803982576229
MR49QBLO,Boris Faz,MG Advanced,Konex,Won,2017-10-08,2017-11-21,44,2,3264.0,-0.03801945181255526
V7C6RT5S,Cassey Cress,MG Advanced,Betasoloin,Won,2017-10-08,2017-10-17,9,0-1,3472.0,0.023283230179781903
G1POINXI,Cecily Lampkin,GTX Plus Basic,Rangreen,Won,2017-10-08,2017-10-15,7,0-1,1186.0,0.08211678832116788
S181FZ0Y,Corliss Cosme,GTX Basic,Zotware,Lost,2017-10-08,2017-10-16,8,0-1,0.0,0.0
5J7T0GZU,Daniell Hammack,GTX Pro,Sumace,Won,2017-10-08,2017-12-14,67,3-4,4964.0,0.029661895872225678
0IAJNXTD,Darcel Schlecht,MG Special,Domzoom,Lost,2017-10-08,2017-10-10,2,0-1,0.0,0.0
RMQME3N0,Donn Cantrell,GTX Plus Basic,Massive Dynamic,Lost,2017-10-08,2017-11-21,44,2,0.0,0.0
G8C3GRPO,Garret Kinder,MG Advanced,Vehement Capital Partners,Won,2017-10-08,2017-10-20,12,0-1,2812.0,-0.1712348953728264
IY3U40F8,Gladys Colclough,GTX Plus Basic,Globex Corporation,Lost,2017-10-08,2017-10-14,6,0-1,0.0,0.0
OZFSBIDF,Gladys Colclough,GTX Pro,Toughzap,Lost,2017-10-08,2017-10-09,1,0-1,0.0,0.0
IEJHIQYI,Hayden Neloms,MG Advanced,Blackzim,Won,2017-10-08,2017-12-22,75,3-4,3517.0,0.036545829649277925
6SQHVC0S,Jonathan Berthelot,GTX Pro,Dambase,Lost,2017-10-08,2017-12-26,79,3-4,0.0,0.0
DIGZWVHI,Kami Bicknell,GTX Basic,Sunnamplex,Lost,2017-10-08,2017-10-09,1,0-1,0.0,0.0
1ZT4IROS,Kami Bicknell,GTX Basic,Xx-holding,Won,2017-10-08,2017-10-10,2,0-1,608.0,0.10545454545454545
60QEB2FZ,Kary Hendrixson,GTX Plus Pro,Fasehatice,Won,2017-10-08,2017-10-16,8,0-1,4989.0,-0.08993068223276177
2PX317QP,Kary Hendrixson,GTX Pro,Newex,Won,2017-10-08,2017-11-23,46,2,4780.0,-0.008504459655673096
2T0GMDKK,Markita Hansen,GTX Plus Basic,Blackzim,Lost,2017-10-08,2017-10-10,2,0-1,0.0,0.0
ZK6HTTBB,Markita Hansen,MG Special,Labdrill,Lost,2017-10-08,2017-10-14,6,0-1,0.0,0.0
V74YPMJ4,Rosalina Dieter,MG Special,Zoomit,Lost,2017-10-08,2017-10-20,12,0-1,0.0,0.0
8ZIX3LAF,Vicki Laflamme,MG Advanced,Newex,Won,2017-10-08,2017-10-09,1,0-1,3023.0,-0.10904804008252283
IVMMNSJB,Anna Snelling,GTX Plus Pro,Conecom,Lost,2017-10-09,2017-10-17,8,0-1,0.0,0.0
H9M21153,Anna Snelling,MG Advanced,Ron-tech,Won,2017-10-09,2017-10-20,11,0-1,3100.0,-0.08635425876805188
JV0KXH4X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-10-09,2017-12-30,82,3-4,6406.0,0.1685516234950748
V9UM2K16,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,2017-10-09,2017-10-15,6,0-1,5711.0,0.041773075519883254
SRV6TQ2E,Daniell Hammack,MG Special,Ontomedia,Won,2017-10-09,2017-10-18,9,0-1,58.0,0.05454545454545454
94GJ7WZV,Darcel Schlecht,GTX Pro,Statholdings,Lost,2017-10-09,2017-10-10,1,0-1,0.0,0.0
B24YQ6LA,Garret Kinder,GTX Basic,Zotware,Won,2017-10-09,2017-10-10,1,0-1,552.0,0.0036363636363636364
RYELEM60,Garret Kinder,MG Advanced,The New York Inquirer,Won,2017-10-09,2017-10-20,11,0-1,3215.0,-0.052460949012673154
RL26ZS8F,Gladys Colclough,GTX Basic,Konmatfix,Lost,2017-10-09,2017-11-27,49,2,0.0,0.0
JKIAA2TF,James Ascencio,GTX Plus Basic,Finjob,Won,2017-10-09,2017-11-23,45,2,1112.0,0.014598540145985401
HTK2UHC8,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,2017-10-09,2017-10-21,12,0-1,0.0,0.0
SPRK2YOB,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-10-09,2017-11-25,47,2,1190.0,0.08576642335766424
8F7VHV02,Kami Bicknell,GTX Basic,Finjob,Won,2017-10-09,2017-12-22,74,3-4,446.0,-0.1890909090909091
7FGVY6GK,Kami Bicknell,GTX Basic,Konex,Won,2017-10-09,2017-10-10,1,0-1,565.0,0.02727272727272727
6IZZL97A,Kary Hendrixson,GTX Basic,Singletechno,Lost,2017-10-09,2017-10-18,9,0-1,0.0,0.0
C35YI5NJ,Markita Hansen,GTX Pro,Singletechno,Won,2017-10-09,2017-12-25,77,3-4,4753.0,-0.014104957477701721
6U30UYDT,Marty Freudenburg,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-10-09,2017-11-30,52,2,0.0,0.0
ZXOHD0KE,Maureen Marcano,GTX Basic,Sunnamplex,Lost,2017-10-09,2017-10-19,10,0-1,0.0,0.0
77Q6KD0O,Niesha Huffines,GTX Basic,Statholdings,Lost,2017-10-09,2017-10-21,12,0-1,0.0,0.0
JIH6P53I,Niesha Huffines,GTX Plus Basic,Stanredtax,Won,2017-10-09,2017-10-10,1,0-1,1129.0,0.030109489051094892
WKTVP5WY,Rosalina Dieter,MG Special,Sunnamplex,Won,2017-10-09,2017-10-10,1,0-1,56.0,0.01818181818181818
10N0ZBYO,Rosalina Dieter,MG Advanced,Singletechno,Won,2017-10-09,2017-10-11,2,0-1,3435.0,0.01237842617152962
IUVAUQ6I,Versie Hillebrand,MG Advanced,Rangreen,Won,2017-10-09,2017-10-14,5,0-1,3860.0,0.13763631005010316
YH5L64AP,Violet Mclelland,MG Special,Yearin,Lost,2017-10-09,2017-12-23,75,3-4,0.0,0.0
A71ENBVA,Zane Levy,GTX Basic,Hottechi,Lost,2017-10-09,2017-10-17,8,0-1,0.0,0.0
4X8WU71C,Zane Levy,MG Advanced,Condax,Lost,2017-10-09,2017-10-11,2,0-1,0.0,0.0
03H4RXBI,Zane Levy,GTX Basic,Y-corporation,Won,2017-10-09,2017-12-17,69,3-4,482.0,-0.12363636363636364
MQVOQZL7,Anna Snelling,MG Special,Codehow,Lost,2017-10-10,2017-10-19,9,0-1,0.0,0.0
OHD4TPKZ,Anna Snelling,GTX Plus Basic,Gogozoom,Won,2017-10-10,2017-10-11,1,0-1,1166.0,0.06386861313868614
V4PVZC5L,Boris Faz,MG Special,Kinnamplus,Lost,2017-10-10,2017-10-18,8,0-1,0.0,0.0
9G85W8XE,Corliss Cosme,GTX Plus Basic,Kan-code,Lost,2017-10-10,2017-10-15,5,0-1,0.0,0.0
S6DXPVLA,Daniell Hammack,GTX Plus Basic,Yearin,Lost,2017-10-10,2017-11-13,34,2,0.0,0.0
